Date,Ticker,Open,High,Low,Close,Adj Close,Volume
2026-02-09,JETS,31.219999313354492,31.299999237060547,30.93000030517578,30.989999771118164,30.989999771118164,2048700
2026-02-10,JETS,30.799999237060547,31.1200008392334,30.739999771118164,30.8799991607666,30.8799991607666,1581700
2026-02-11,JETS,31.079999923706055,31.329999923706055,29.790000915527344,29.8700008392334,29.8700008392334,5494900
2026-02-12,JETS,30.2549991607666,30.299999237060547,28.780000686645508,29.329999923706055,29.329999923706055,4939300
2026-02-13,JETS,29.450000762939453,29.690000534057617,29.100000381469727,29.360000610351562,29.360000610351562,1933100
2026-02-17,JETS,29.559999465942383,30.3799991607666,29.479999542236328,30.170000076293945,30.170000076293945,3169100
2026-02-18,JETS,29.899999618530273,30.489999771118164,29.420000076293945,30.299999237060547,30.299999237060547,3824900
2026-02-19,JETS,29.90999984741211,30.020000457763672,29.03499984741211,29.100000381469727,29.100000381469727,3653800
2026-02-20,JETS,29.059999465942383,29.540000915527344,28.860000610351562,29.469999313354492,29.469999313354492,3955300
2026-02-23,JETS,29.09000015258789,29.420000076293945,28.389999389648438,28.510000228881836,28.510000228881836,2938900
2026-02-24,JETS,28.420000076293945,29.065000534057617,28.40999984741211,28.81999969482422,28.81999969482422,2366600
2026-02-25,JETS,28.979999542236328,29.049999237060547,28.59000015258789,28.90999984741211,28.90999984741211,1634300
2026-02-26,JETS,29.229999542236328,29.75,29.110000610351562,29.6299991607666,29.6299991607666,2485200
2026-02-27,JETS,28.959999084472656,28.985000610351562,28.270000457763672,28.450000762939453,28.450000762939453,3654500
2026-03-02,JETS,27.239999771118164,27.950000762939453,27.06999969482422,27.700000762939453,27.700000762939453,5357900
2026-03-03,JETS,26.739999771118164,27.75,26.25,27.43000030517578,27.43000030517578,5398600
2026-03-04,JETS,27.729999542236328,27.93000030517578,27.260000228881836,27.31999969482422,27.31999969482422,3922700
2026-03-05,JETS,26.850000381469727,27.020000457763672,25.719999313354492,26.079999923706055,26.079999923706055,8881100
2026-03-06,JETS,25.46500015258789,25.479999542236328,24.950000762939453,25.350000381469727,25.350000381469727,8477600
2026-03-09,JETS,24.68000030517578,25.790000915527344,23.899999618530273,25.770000457763672,25.770000457763672,13099500
2026-03-10,JETS,25.579999923706055,26.219999313354492,25.1200008392334,25.350000381469727,25.350000381469727,12532600
2026-03-11,JETS,25.40999984741211,25.56999969482422,24.959999084472656,25.219999313354492,25.219999313354492,5163500
2026-03-12,JETS,24.600000381469727,24.735000610351562,24.204999923706055,24.219999313354492,24.219999313354492,8614900
2026-03-13,JETS,24.3700008392334,24.510000228881836,23.809999465942383,24.049999237060547,24.049999237060547,8250100
2026-03-16,JETS,24.354999542236328,24.684999465942383,24.260000228881836,24.579999923706055,24.579999923706055,7117800
2026-03-17,JETS,25.239999771118164,25.479999542236328,24.974000930786133,25.06999969482422,25.06999969482422,8882600
2026-03-18,JETS,25.030000686645508,25.229999542236328,24.549999237060547,24.59000015258789,24.59000015258789,7104700
2026-03-19,JETS,24.219999313354492,24.94499969482422,24.059999465942383,24.690000534057617,24.690000534057617,6170400
2026-03-20,JETS,24.639999389648438,24.670000076293945,23.8700008392334,24.09000015258789,24.09000015258789,5677100
2026-03-23,JETS,25.200000762939453,25.375,24.75,24.93000030517578,24.93000030517578,6498600
2026-03-24,JETS,24.55500030517578,25.084999084472656,24.399999618530273,24.829999923706055,24.829999923706055,4492500
2026-03-25,JETS,25.40999984741211,25.809999465942383,25.06999969482422,25.299999237060547,25.299999237060547,5184700
2026-03-26,JETS,24.93000030517578,25.415000915527344,24.891000747680664,25.010000228881836,25.010000228881836,2873700
2026-03-27,JETS,24.75,24.860000610351562,23.9950008392334,24.1299991607666,24.1299991607666,2708100
2026-03-30,JETS,24.25,24.25,23.530000686645508,23.639999389648438,23.639999389648438,3769200
2026-03-31,JETS,24.010000228881836,24.774999618530273,23.78499984741211,24.6299991607666,24.6299991607666,3072400
2026-04-01,JETS,25.06999969482422,25.604999542236328,25.0,25.270000457763672,25.270000457763672,4066700
2026-04-02,JETS,24.350000381469727,25.170000076293945,24.030000686645508,24.93000030517578,24.93000030517578,3150600
2026-04-06,JETS,24.850000381469727,25.235000610351562,24.700000762939453,24.989999771118164,24.989999771118164,1774500
2026-04-07,JETS,24.739999771118164,24.8799991607666,24.315000534057617,24.790000915527344,24.790000915527344,4506300
2026-04-08,JETS,27.350000381469727,27.690000534057617,26.083999633789062,26.190000534057617,26.190000534057617,7150700
2026-04-09,JETS,25.905000686645508,26.385000228881836,25.59000015258789,26.110000610351562,26.110000610351562,3705700
2026-04-10,JETS,26.219999313354492,26.264999389648438,25.709999084472656,25.889999389648438,25.889999389648438,2053000
2026-04-13,JETS,25.291000366210938,25.8799991607666,25.15999984741211,25.809999465942383,25.809999465942383,3437000
2026-04-14,JETS,26.43000030517578,27.18000030517578,26.239999771118164,26.950000762939453,26.950000762939453,4519500
2026-04-15,JETS,27.010000228881836,27.31999969482422,26.815000534057617,27.020000457763672,27.020000457763672,3680200
2026-04-16,JETS,27.149999618530273,27.450000762939453,26.565000534057617,26.6299991607666,26.6299991607666,3267400
2026-04-17,JETS,28.030000686645508,28.815000534057617,27.80500030517578,27.920000076293945,27.920000076293945,8124100
2026-04-20,JETS,27.450000762939453,27.75,27.31100082397461,27.549999237060547,27.549999237060547,3338100
2026-04-21,JETS,27.332000732421875,27.540000915527344,26.549999237060547,26.75,26.75,6248400
2026-04-22,JETS,26.899999618530273,26.899999618530273,25.700000762939453,25.8799991607666,25.8799991607666,4860200
2026-04-23,JETS,25.799999237060547,26.190000534057617,25.239999771118164,25.719999313354492,25.719999313354492,3972300
2026-04-24,JETS,25.8700008392334,26.1299991607666,25.68000030517578,26.0,26.0,5458500
