Date,Ticker,Open,High,Low,Close,Adj Close,Volume
2026-02-09,^OVX,51.79999923706055,51.79999923706055,50.310001373291016,50.790000915527344,50.790000915527344,0
2026-02-10,^OVX,51.06999969482422,51.11000061035156,47.5099983215332,48.02000045776367,48.02000045776367,0
2026-02-11,^OVX,47.08000183105469,47.369998931884766,44.08000183105469,44.33000183105469,44.33000183105469,0
2026-02-12,^OVX,45.099998474121094,45.099998474121094,41.91999816894531,42.0,42.0,0
2026-02-13,^OVX,40.72999954223633,42.849998474121094,40.400001525878906,42.18000030517578,42.18000030517578,0
2026-02-17,^OVX,44.439998626708984,44.689998626708984,41.900001525878906,42.540000915527344,42.540000915527344,0
2026-02-18,^OVX,48.040000915527344,52.119998931884766,48.040000915527344,51.4900016784668,51.4900016784668,0
2026-02-19,^OVX,55.93000030517578,57.20000076293945,55.119998931884766,56.72999954223633,56.72999954223633,0
2026-02-20,^OVX,57.43000030517578,58.0,55.72999954223633,56.119998931884766,56.119998931884766,0
2026-02-23,^OVX,58.040000915527344,59.86000061035156,57.2599983215332,59.04999923706055,59.04999923706055,0
2026-02-24,^OVX,58.150001525878906,59.779998779296875,56.0099983215332,58.81999969482422,58.81999969482422,0
2026-02-25,^OVX,56.7599983215332,59.2599983215332,56.470001220703125,58.970001220703125,58.970001220703125,0
2026-02-26,^OVX,58.040000915527344,63.56999969482422,57.79999923706055,59.79999923706055,59.79999923706055,0
2026-02-27,^OVX,63.84000015258789,65.41000366210938,62.849998474121094,64.68000030517578,64.68000030517578,0
2026-03-02,^OVX,73.94000244140625,73.94000244140625,64.41000366210938,68.9000015258789,68.9000015258789,0
2026-03-03,^OVX,77.55000305175781,77.79000091552734,72.33000183105469,73.98999786376953,73.98999786376953,0
2026-03-04,^OVX,78.93000030517578,78.93000030517578,74.33000183105469,75.19999694824219,75.19999694824219,0
2026-03-05,^OVX,78.88999938964844,86.9000015258789,77.37999725341797,83.83000183105469,83.83000183105469,0
2026-03-06,^OVX,92.51000213623047,105.62999725341797,91.86000061035156,103.5999984741211,103.5999984741211,0
2026-03-09,^OVX,111.7300033569336,118.37999725341797,99.62000274658203,100.52999877929688,100.52999877929688,0
2026-03-10,^OVX,105.5199966430664,108.19999694824219,92.3499984741211,108.19000244140625,108.19000244140625,0
2026-03-11,^OVX,109.02999877929688,121.01000213623047,105.55000305175781,120.91000366210938,120.91000366210938,0
2026-03-12,^OVX,123.9000015258789,125.98999786376953,118.66999816894531,120.22000122070312,120.22000122070312,0
2026-03-13,^OVX,114.18000030517578,119.08000183105469,107.62000274658203,119.0199966430664,119.0199966430664,0
2026-03-16,^OVX,110.58000183105469,110.80999755859375,101.97000122070312,101.97000122070312,101.97000122070312,0
2026-03-17,^OVX,102.68000030517578,102.68000030517578,95.12000274658203,95.91999816894531,95.91999816894531,0
2026-03-18,^OVX,101.41999816894531,102.55999755859375,96.47000122070312,97.27999877929688,97.27999877929688,0
2026-03-19,^OVX,97.77999877929688,98.88999938964844,90.69000244140625,92.68000030517578,92.68000030517578,0
2026-03-20,^OVX,91.01000213623047,92.61000061035156,85.68000030517578,91.8499984741211,91.8499984741211,0
2026-03-23,^OVX,91.08000183105469,92.54000091552734,86.30000305175781,89.77999877929688,89.77999877929688,0
2026-03-24,^OVX,90.88999938964844,101.12000274658203,87.26000213623047,89.33999633789062,89.33999633789062,0
2026-03-25,^OVX,90.95999908447266,90.95999908447266,87.69999694824219,90.16000366210938,90.16000366210938,0
2026-03-26,^OVX,91.58999633789062,97.2300033569336,91.52999877929688,92.37000274658203,92.37000274658203,0
2026-03-27,^OVX,93.36000061035156,98.69000244140625,92.73999786376953,96.63999938964844,96.63999938964844,0
2026-03-30,^OVX,94.66000366210938,97.41999816894531,93.73999786376953,95.83999633789062,95.83999633789062,0
2026-03-31,^OVX,93.33000183105469,93.33000183105469,89.16999816894531,89.38999938964844,89.38999938964844,0
2026-04-01,^OVX,88.9000015258789,92.37999725341797,87.9000015258789,91.80000305175781,91.80000305175781,0
2026-04-02,^OVX,96.19999694824219,96.94000244140625,92.38999938964844,93.13999938964844,93.13999938964844,0
2026-04-06,^OVX,97.44000244140625,97.62000274658203,95.38999938964844,96.13999938964844,96.13999938964844,0
2026-04-07,^OVX,97.11000061035156,100.66999816894531,97.04000091552734,98.79000091552734,98.79000091552734,0
2026-04-08,^OVX,84.1500015258789,84.31999969482422,75.81999969482422,83.91000366210938,83.91000366210938,0
2026-04-09,^OVX,85.80000305175781,86.11000061035156,80.4000015258789,81.73999786376953,81.73999786376953,0
2026-04-10,^OVX,79.62999725341797,79.79000091552734,77.19000244140625,78.01000213623047,78.01000213623047,0
2026-04-13,^OVX,87.79000091552734,88.6500015258789,80.41999816894531,80.55000305175781,80.55000305175781,0
2026-04-14,^OVX,77.54000091552734,77.54000091552734,74.52999877929688,75.3499984741211,75.3499984741211,0
2026-04-15,^OVX,73.33000183105469,74.33000183105469,72.2300033569336,72.2300033569336,72.2300033569336,0
2026-04-16,^OVX,72.58000183105469,73.80999755859375,72.22000122070312,73.04000091552734,73.04000091552734,0
2026-04-17,^OVX,63.7599983215332,70.7300033569336,63.04999923706055,69.01000213623047,69.01000213623047,0
2026-04-20,^OVX,72.91999816894531,75.62999725341797,72.33000183105469,73.79000091552734,73.79000091552734,0
2026-04-21,^OVX,76.5,85.63999938964844,75.80000305175781,85.56999969482422,85.56999969482422,0
2026-04-22,^OVX,80.20999908447266,83.80999755859375,76.73999786376953,76.7699966430664,76.7699966430664,0
2026-04-23,^OVX,77.05999755859375,81.48999786376953,74.81999969482422,78.66999816894531,78.66999816894531,0
2026-04-24,^OVX,78.08000183105469,78.08000183105469,74.05999755859375,75.83000183105469,75.83000183105469,0
2026-04-27,^OVX,76.16000366210938,76.95999908447266,73.11000061035156,73.11000061035156,73.11000061035156,0
2026-04-28,^OVX,74.43000030517578,74.44000244140625,70.44999694824219,70.5,70.5,0
2026-04-29,^OVX,72.16999816894531,75.95999908447266,71.80000305175781,75.95999908447266,75.95999908447266,0
2026-04-30,^OVX,75.45999908447266,75.66000366210938,74.44999694824219,75.08000183105469,75.08000183105469,0
2026-05-01,^OVX,73.30999755859375,75.77999877929688,72.22000122070312,75.4000015258789,75.4000015258789,0
2026-05-04,^OVX,77.68000030517578,80.87999725341797,76.62999725341797,78.62999725341797,78.62999725341797,0
2026-05-05,^OVX,75.91999816894531,76.16999816894531,74.30999755859375,74.7300033569336,74.7300033569336,0
2026-05-06,^OVX,73.87000274658203,73.87000274658203,72.13999938964844,72.33999633789062,72.33999633789062,0
2026-05-07,^OVX,71.19000244140625,74.41000366210938,68.86000061035156,72.25,72.25,0
2026-05-08,^OVX,70.63999938964844,72.43000030517578,70.58999633789062,72.1500015258789,72.1500015258789,0
2026-05-11,^OVX,75.22000122070312,76.16000366210938,73.12999725341797,75.66000366210938,75.66000366210938,0
2026-05-12,^OVX,75.44999694824219,75.8499984741211,73.5999984741211,75.69000244140625,75.69000244140625,0
2026-05-13,^OVX,72.80999755859375,74.06999969482422,70.3499984741211,70.94000244140625,70.94000244140625,0
2026-05-14,^OVX,70.7699966430664,71.05000305175781,68.62000274658203,68.91999816894531,68.91999816894531,0
2026-05-15,^OVX,72.81999969482422,72.81999969482422,71.12999725341797,72.3499984741211,72.3499984741211,0
2026-05-18,^OVX,71.31999969482422,73.16999816894531,70.05000305175781,72.06999969482422,72.06999969482422,0
2026-05-19,^OVX,72.76000213623047,73.0,71.33999633789062,72.88999938964844,72.88999938964844,0
2026-05-20,^OVX,72.27999877929688,73.62999725341797,70.0199966430664,72.7699966430664,72.7699966430664,0
2026-05-21,^OVX,75.33000183105469,75.68000030517578,70.94999694824219,73.54000091552734,73.54000091552734,0
2026-05-22,^OVX,75.0199966430664,77.61000061035156,73.7300033569336,75.97000122070312,75.97000122070312,0
2026-05-26,^OVX,70.87000274658203,70.87000274658203,65.02999877929688,65.05999755859375,65.05999755859375,0
2026-05-27,^OVX,62.9900016784668,63.0,59.779998779296875,59.970001220703125,59.970001220703125,0
2026-05-28,^OVX,60.86000061035156,62.22999954223633,58.16999816894531,58.29999923706055,58.29999923706055,0
2026-05-29,^OVX,57.720001220703125,60.41999816894531,56.2400016784668,57.84000015258789,57.84000015258789,0
2026-06-01,^OVX,60.38999938964844,64.37000274658203,60.099998474121094,61.2400016784668,61.2400016784668,0
